1.GeneID	2.Base mean	3.log2(FC)	4.StdErr	5.Wald-Stats	6.P-value	7.P-adj
ENSG00000223225	0	NA	NA	NA	NA	NA
ENSG00000248213	3.039314583	0.027062493	0.09420045	0.287286238	0.77389316	NA
ENSG00000251155	0	NA	NA	NA	NA	NA
ENSG00000249002	0	NA	NA	NA	NA	NA
ENSG00000249356	1.330975285	0.002110578	0.06788364	0.031091115	0.975196875	NA
ENSG00000172399	0.344459775	0.000593511	0.034996334	0.016959244	0.986469129	NA
ENSG00000178636	1.203921951	0.01665057	0.06236281	0.266995188	0.789472866	NA
ENSG00000145384	0	NA	NA	NA	NA	NA
ENSG00000250412	0.997188144	0.060731304	0.05854332	1.037373768	0.299561699	NA
ENSG00000201186	0	NA	NA	NA	NA	NA
ENSG00000249244	1.477286058	-0.036769203	0.067936272	-0.541230801	0.58834851	NA
ENSG00000260091	4.466229008	0.01963875	0.114919697	0.170891068	0.86430942	NA
ENSG00000223208	0	NA	NA	NA	NA	NA
ENSG00000248280	3.296650073	-0.051670959	0.101602786	-0.508558486	0.611061734	NA
ENSG00000250950	0	NA	NA	NA	NA	NA
ENSG00000221245	0	NA	NA	NA	NA	NA
ENSG00000250772	0.169785887	0.007156764	0.028678533	0.249551268	0.802934389	NA
ENSG00000250183	0	NA	NA	NA	NA	NA
ENSG00000250392	0	NA	NA	NA	NA	NA
ENSG00000200553	0	NA	NA	NA	NA	NA
ENSG00000253825	0	NA	NA	NA	NA	NA
ENSG00000250938	0.644550202	-0.029998076	0.048771289	-0.615076552	0.538504166	NA
ENSG00000250219	0	NA	NA	NA	NA	NA
ENSG00000225665	1.463738553	-0.013398144	0.071216012	-0.188133876	0.850771706	NA
ENSG00000249409	0.182887793	0.007156764	0.028678533	0.249551268	0.802934389	NA
ENSG00000212359	0	NA	NA	NA	NA	NA
ENSG00000251609	1.356867957	-0.024297213	0.064382848	-0.377386426	0.705886453	NA
ENSG00000223006	0	NA	NA	NA	NA	NA
ENSG00000250344	0	NA	NA	NA	NA	NA
ENSG00000271302	0	NA	NA	NA	NA	NA
ENSG00000050730	0.35756168	0.000609071	0.035447182	0.017182507	0.986291017	NA
ENSG00000252183	0	NA	NA	NA	NA	NA
ENSG00000207148	0.33038976	0.000576454	0.034495047	0.016711223	0.986666994	NA
ENSG00000186867	8.678156928	-0.058959972	0.139484117	-0.422700256	0.672513968	NA
ENSG00000213480	7.240406742	0.046507175	0.132452926	0.351122288	0.725496608	NA
ENSG00000264927	0	NA	NA	NA	NA	NA
ENSG00000224062	0	NA	NA	NA	NA	NA
ENSG00000164112	2.458803131	-0.036925436	0.089307272	-0.413465056	0.679265919	NA
ENSG00000226757	0	NA	NA	NA	NA	NA
ENSG00000261501	0	NA	NA	NA	NA	NA
ENSG00000138741	5.459246929	-0.031015696	0.123917708	-0.250292685	0.802361013	NA
ENSG00000237868	7.111248045	0.02180092	0.132099321	0.165034306	0.86891698	NA
ENSG00000241037	0	NA	NA	NA	NA	NA
ENSG00000164113	0	NA	NA	NA	NA	NA
ENSG00000109471	0	NA	NA	NA	NA	NA
ENSG00000138684	0	NA	NA	NA	NA	NA
ENSG00000227145	0	NA	NA	NA	NA	NA
ENSG00000224786	0.656015312	-0.024981736	0.046797416	-0.533827258	0.593461053	NA
ENSG00000244083	0	NA	NA	NA	NA	NA
ENSG00000253069	0	NA	NA	NA	NA	NA
ENSG00000240775	0	NA	NA	NA	NA	NA
ENSG00000273007	0.494319538	0.037741806	0.039361317	0.958855251	0.33763167	NA
ENSG00000216154	0	NA	NA	NA	NA	NA
ENSG00000250322	0	NA	NA	NA	NA	NA
ENSG00000249125	0	NA	NA	NA	NA	NA
ENSG00000251526	0	NA	NA	NA	NA	NA
ENSG00000249464	0.818665842	-0.011321775	0.051029029	-0.221869301	0.824415629	NA
ENSG00000226655	0	NA	NA	NA	NA	NA
ENSG00000228489	0	NA	NA	NA	NA	NA
ENSG00000250458	0	NA	NA	NA	NA	NA
ENSG00000250484	0	NA	NA	NA	NA	NA
ENSG00000249837	0	NA	NA	NA	NA	NA
ENSG00000248506	0	NA	NA	NA	NA	NA
ENSG00000248565	0.487830482	0.0150484	0.041394217	0.3635387	0.716202509	NA
ENSG00000261083	0.149226816	-0.006362426	0.028678533	-0.221853253	0.824428122	NA
ENSG00000201297	0.164933626	-0.006362426	0.028678533	-0.221853253	0.824428122	NA
ENSG00000250149	0.164933626	-0.006362426	0.028678533	-0.221853253	0.824428122	NA
ENSG00000251436	0	NA	NA	NA	NA	NA
ENSG00000249555	0	NA	NA	NA	NA	NA
ENSG00000251649	0	NA	NA	NA	NA	NA
ENSG00000251005	0	NA	NA	NA	NA	NA
ENSG00000223620	0	NA	NA	NA	NA	NA
ENSG00000199862	0	NA	NA	NA	NA	NA
ENSG00000250945	0	NA	NA	NA	NA	NA
ENSG00000248491	0	NA	NA	NA	NA	NA
ENSG00000248209	0	NA	NA	NA	NA	NA
ENSG00000249795	0	NA	NA	NA	NA	NA
ENSG00000151475	0	NA	NA	NA	NA	NA
ENSG00000244021	0.338603665	0.020506511	0.034754494	0.590039136	0.555164412	NA
ENSG00000261668	0	NA	NA	NA	NA	NA
ENSG00000251821	0.174673887	-0.006362426	0.028678533	-0.221853253	0.824428122	NA
ENSG00000241651	0	NA	NA	NA	NA	NA
ENSG00000248394	0	NA	NA	NA	NA	NA
ENSG00000251432	9.301665764	0.135614172	0.141266612	0.959987433	0.33706154	NA
ENSG00000273077	0	NA	NA	NA	NA	NA
ENSG00000248187	3.055099832	-0.112689511	0.095244633	-1.183158645	0.236746279	NA
ENSG00000248802	0	NA	NA	NA	NA	NA
ENSG00000238802	0	NA	NA	NA	NA	NA
ENSG00000251345	0	NA	NA	NA	NA	NA
ENSG00000248958	0.304942689	0.000544645	0.033539338	0.016238992	0.987043728	NA
ENSG00000251195	0	NA	NA	NA	NA	NA
ENSG00000250193	0	NA	NA	NA	NA	NA
ENSG00000246876	0	NA	NA	NA	NA	NA
ENSG00000249618	0	NA	NA	NA	NA	NA
ENSG00000222861	0	NA	NA	NA	NA	NA
ENSG00000234125	0	NA	NA	NA	NA	NA
ENSG00000251326	0	NA	NA	NA	NA	NA
ENSG00000248877	0	NA	NA	NA	NA	NA
ENSG00000249018	0.339607513	-0.019318266	0.03473871	-0.556102001	0.578141127	NA
ENSG00000250503	0	NA	NA	NA	NA	NA
ENSG00000250213	0	NA	NA	NA	NA	NA
ENSG00000206782	0	NA	NA	NA	NA	NA
ENSG00000250102	0	NA	NA	NA	NA	NA
ENSG00000248715	0	NA	NA	NA	NA	NA
ENSG00000241392	0	NA	NA	NA	NA	NA
ENSG00000252014	0	NA	NA	NA	NA	NA
ENSG00000249416	0	NA	NA	NA	NA	NA
ENSG00000251676	0	NA	NA	NA	NA	NA
ENSG00000184139	0	NA	NA	NA	NA	NA
ENSG00000251555	0	NA	NA	NA	NA	NA
ENSG00000251598	5.976880359	-0.208576155	0.125748129	-1.65868197	0.097179894	NA
ENSG00000249463	0	NA	NA	NA	NA	NA
ENSG00000251051	0	NA	NA	NA	NA	NA
ENSG00000248369	0	NA	NA	NA	NA	NA
ENSG00000251398	0.155715873	0.007156764	0.028678533	0.249551268	0.802934389	NA
ENSG00000249038	0	NA	NA	NA	NA	NA
ENSG00000251488	0.174673887	-0.006362426	0.028678533	-0.221853253	0.824428122	NA
ENSG00000249513	0.339571775	0.017544008	0.032170478	0.545344959	0.585516288	NA
ENSG00000250241	3.849731256	-0.000362997	0.103497857	-0.003507286	0.997201596	NA
ENSG00000248735	0	NA	NA	NA	NA	NA
ENSG00000221637	0	NA	NA	NA	NA	NA
ENSG00000250191	0	NA	NA	NA	NA	NA
ENSG00000251388	0.164933626	-0.006362426	0.028678533	-0.221853253	0.824428122	NA
ENSG00000266277	0	NA	NA	NA	NA	NA
ENSG00000251199	0	NA	NA	NA	NA	NA
ENSG00000248191	0	NA	NA	NA	NA	NA
ENSG00000251291	0	NA	NA	NA	NA	NA
ENSG00000249000	0	NA	NA	NA	NA	NA
ENSG00000249847	0	NA	NA	NA	NA	NA
ENSG00000251228	0	NA	NA	NA	NA	NA
ENSG00000241411	0.493686591	-0.012662641	0.041573135	-0.304587104	0.760680643	NA
ENSG00000250144	0.298453632	-0.01509241	0.030740078	-0.4909685	0.623448727	NA
ENSG00000248434	0	NA	NA	NA	NA	NA
ENSG00000248456	0.169785887	0.007156764	0.028678533	0.249551268	0.802934389	NA
ENSG00000207188	0	NA	NA	NA	NA	NA
ENSG00000250834	1.131734383	0.011417869	0.057559307	0.198367033	0.842757909	NA
ENSG00000207849	0	NA	NA	NA	NA	NA
ENSG00000248104	0.169785887	0.007156764	0.028678533	0.249551268	0.802934389	NA
ENSG00000250865	0	NA	NA	NA	NA	NA
ENSG00000248330	0	NA	NA	NA	NA	NA
ENSG00000207322	0	NA	NA	NA	NA	NA
ENSG00000251492	0	NA	NA	NA	NA	NA
ENSG00000261166	0	NA	NA	NA	NA	NA
ENSG00000251567	0.936514777	-0.077036627	0.055039479	-1.399661267	0.161614778	NA
ENSG00000250665	0	NA	NA	NA	NA	NA
ENSG00000249311	0.805118337	0.014611069	0.053309534	0.274079851	0.784023258	NA
ENSG00000264362	0	NA	NA	NA	NA	NA
ENSG00000248869	0.174673887	-0.006362426	0.028678533	-0.221853253	0.824428122	NA
ENSG00000250341	0	NA	NA	NA	NA	NA
ENSG00000222526	0	NA	NA	NA	NA	NA
ENSG00000250813	0	NA	NA	NA	NA	NA
ENSG00000251440	0.155715873	0.007156764	0.028678533	0.249551268	0.802934389	NA
ENSG00000213448	1.285937252	-0.024830759	0.066918508	-0.371059665	0.710593093	NA
ENSG00000251632	0.164933626	-0.006362426	0.028678533	-0.221853253	0.824428122	NA
ENSG00000250126	0	NA	NA	NA	NA	NA
ENSG00000250777	0	NA	NA	NA	NA	NA
ENSG00000250034	0	NA	NA	NA	NA	NA
ENSG00000248307	0	NA	NA	NA	NA	NA
ENSG00000250033	1.624430479	-0.023356841	0.073030703	-0.319822213	0.749103108	NA
ENSG00000249091	0	NA	NA	NA	NA	NA
ENSG00000248397	0	NA	NA	NA	NA	NA
ENSG00000251372	0	NA	NA	NA	NA	NA
ENSG00000249381	0	NA	NA	NA	NA	NA
ENSG00000248305	0.323900703	-0.018749938	0.034229166	-0.547776667	0.583845262	NA
ENSG00000250977	0	NA	NA	NA	NA	NA
ENSG00000250501	0	NA	NA	NA	NA	NA
ENSG00000238971	0	NA	NA	NA	NA	NA
ENSG00000250195	0	NA	NA	NA	NA	NA
ENSG00000250577	0	NA	NA	NA	NA	NA
ENSG00000264953	0	NA	NA	NA	NA	NA
ENSG00000252503	1.019507801	0.032408594	0.058602004	0.553028769	0.580243711	NA
ENSG00000240723	0	NA	NA	NA	NA	NA
ENSG00000265892	0	NA	NA	NA	NA	NA
ENSG00000207384	0	NA	NA	NA	NA	NA
ENSG00000252362	0	NA	NA	NA	NA	NA
ENSG00000206722	0	NA	NA	NA	NA	NA
ENSG00000137463	8.808882196	0.219515624	0.14256641	1.539742946	0.123623024	NA
ENSG00000200520	0	NA	NA	NA	NA	NA
ENSG00000248863	0	NA	NA	NA	NA	NA
ENSG00000239005	0	NA	NA	NA	NA	NA
ENSG00000249302	0	NA	NA	NA	NA	NA
ENSG00000272717	0.799743566	-0.038905476	0.050723811	-0.767006165	0.44307785	NA
ENSG00000261268	0	NA	NA	NA	NA	NA
ENSG00000201533	0	NA	NA	NA	NA	NA
ENSG00000178458	1.477561459	0.045235778	0.068132694	0.663936435	0.506730995	NA
ENSG00000252233	0	NA	NA	NA	NA	NA
ENSG00000250698	0	NA	NA	NA	NA	NA
ENSG00000252300	0	NA	NA	NA	NA	NA
ENSG00000196951	1.644021441	0.003762727	0.074147487	0.050746518	0.959527508	NA
ENSG00000249754	0	NA	NA	NA	NA	NA
ENSG00000241923	1.550160516	0.000951077	0.063949965	0.014872201	0.988134138	NA
ENSG00000205301	0	NA	NA	NA	NA	NA
ENSG00000109424	1.378595838	0.002409114	0.065336529	0.036872396	0.970586749	NA
ENSG00000242102	0	NA	NA	NA	NA	NA
ENSG00000248621	0	NA	NA	NA	NA	NA
ENSG00000249661	0	NA	NA	NA	NA	NA
ENSG00000207155	0	NA	NA	NA	NA	NA
ENSG00000248335	0	NA	NA	NA	NA	NA
ENSG00000273472	0	NA	NA	NA	NA	NA
ENSG00000222613	0	NA	NA	NA	NA	NA
ENSG00000248747	0	NA	NA	NA	NA	NA
ENSG00000238695	0	NA	NA	NA	NA	NA
ENSG00000248810	0.805242128	-0.036452794	0.050955219	-0.715388832	0.474368811	NA
ENSG00000250189	0	NA	NA	NA	NA	NA
ENSG00000272632	0	NA	NA	NA	NA	NA
ENSG00000250141	0	NA	NA	NA	NA	NA
ENSG00000164136	4.248043444	-0.019837174	0.109766274	-0.18072194	0.856585837	NA
ENSG00000109452	9.44059254	0.336974283	0.144745674	2.3280439	0.019909773	NA
ENSG00000242134	0	NA	NA	NA	NA	NA
ENSG00000250835	0.463387258	-0.034754789	0.038568657	-0.901114815	0.367527277	NA
ENSG00000251248	0	NA	NA	NA	NA	NA
ENSG00000249806	0	NA	NA	NA	NA	NA
ENSG00000250326	3.661234463	-0.045249705	0.104643174	-0.432419082	0.665436852	NA
ENSG00000251300	0	NA	NA	NA	NA	NA
ENSG00000250969	0	NA	NA	NA	NA	NA
ENSG00000200049	0	NA	NA	NA	NA	NA
ENSG00000178972	2.835163295	0.043681487	0.09276809	0.470867586	0.637735296	NA
ENSG00000265623	0	NA	NA	NA	NA	NA
ENSG00000228981	2.180498708	-0.01355719	0.084815183	-0.15984391	0.873004033	NA
ENSG00000243175	0.169785887	0.007156764	0.028678533	0.249551268	0.802934389	NA
ENSG00000250540	0	NA	NA	NA	NA	NA
ENSG00000245112	0.474728576	0.014855492	0.041127867	0.361202577	0.717948016	NA
ENSG00000248924	0	NA	NA	NA	NA	NA
ENSG00000236296	10.71964624	-0.114746336	0.149591181	-0.767066181	0.443042168	NA
ENSG00000183090	1.410239506	-0.007456679	0.065294649	-0.114200467	0.909078882	NA
ENSG00000246448	0.169785887	0.007156764	0.028678533	0.249551268	0.802934389	NA
ENSG00000250345	0	NA	NA	NA	NA	NA
ENSG00000197465	0.840504161	0.04784543	0.054542811	0.877208738	0.380373271	NA
ENSG00000249741	4.910628902	0.016914721	0.115301951	0.146699346	0.883369335	NA
ENSG00000251600	0.169785887	0.007156764	0.028678533	0.249551268	0.802934389	NA
ENSG00000248828	0	NA	NA	NA	NA	NA
ENSG00000250361	0	NA	NA	NA	NA	NA
ENSG00000170180	0	NA	NA	NA	NA	NA
ENSG00000261129	0	NA	NA	NA	NA	NA
ENSG00000250504	0	NA	NA	NA	NA	NA
ENSG00000248890	2.362753553	-0.055171314	0.088015468	-0.626836573	0.530766367	NA
ENSG00000164161	4.255236925	-0.050327468	0.110543403	-0.455273378	0.648912576	NA
ENSG00000250406	0	NA	NA	NA	NA	NA
ENSG00000251452	0	NA	NA	NA	NA	NA
ENSG00000222594	0	NA	NA	NA	NA	NA
ENSG00000238713	0	NA	NA	NA	NA	NA
ENSG00000240992	0	NA	NA	NA	NA	NA
ENSG00000272727	1.8012972	-0.036619974	0.075383363	-0.485783227	0.627120868	NA
ENSG00000248745	0	NA	NA	NA	NA	NA
ENSG00000250582	0.182887793	0.007156764	0.028678533	0.249551268	0.802934389	NA
ENSG00000250902	0	NA	NA	NA	NA	NA
ENSG00000248686	0	NA	NA	NA	NA	NA
ENSG00000249245	5.749411955	-0.158192773	0.123505524	-1.280855847	0.200244304	NA
ENSG00000248356	0	NA	NA	NA	NA	NA
ENSG00000237136	0.814969037	0.03979872	0.051190038	0.777470029	0.43688151	NA
ENSG00000251687	0.164933626	-0.006362426	0.028678533	-0.221853253	0.824428122	NA
ENSG00000201314	0	NA	NA	NA	NA	NA
ENSG00000260303	0	NA	NA	NA	NA	NA
ENSG00000251024	0	NA	NA	NA	NA	NA
ENSG00000248809	0	NA	NA	NA	NA	NA
ENSG00000216055	0	NA	NA	NA	NA	NA
ENSG00000250673	0	NA	NA	NA	NA	NA
ENSG00000251010	0	NA	NA	NA	NA	NA
ENSG00000207182	0	NA	NA	NA	NA	NA
ENSG00000151615	0.182887793	0.007156764	0.028678533	0.249551268	0.802934389	NA
ENSG00000264323	0	NA	NA	NA	NA	NA
ENSG00000137473	6.515936405	-0.031522131	0.129099624	-0.244169042	0.807099903	NA
ENSG00000248764	0	NA	NA	NA	NA	NA
ENSG00000248346	0.164933626	-0.006362426	0.028678533	-0.221853253	0.824428122	NA
ENSG00000260090	0	NA	NA	NA	NA	NA
ENSG00000221369	0	NA	NA	NA	NA	NA
ENSG00000241281	0	NA	NA	NA	NA	NA
ENSG00000249004	0.658620216	-0.029265426	0.049165927	-0.595237952	0.551684425	NA
ENSG00000251688	0	NA	NA	NA	NA	NA
ENSG00000251298	0	NA	NA	NA	NA	NA
ENSG00000252951	0	NA	NA	NA	NA	NA
ENSG00000264274	0	NA	NA	NA	NA	NA
ENSG00000240014	0	NA	NA	NA	NA	NA
ENSG00000270387	0	NA	NA	NA	NA	NA
ENSG00000250354	0	NA	NA	NA	NA	NA
ENSG00000251418	0	NA	NA	NA	NA	NA
ENSG00000201846	0	NA	NA	NA	NA	NA
ENSG00000250357	0	NA	NA	NA	NA	NA
ENSG00000225176	0.967447058	0.001757821	0.057378319	0.030635636	0.975560122	NA
ENSG00000249317	0	NA	NA	NA	NA	NA
ENSG00000239168	0	NA	NA	NA	NA	NA
ENSG00000249752	0	NA	NA	NA	NA	NA
ENSG00000250252	0	NA	NA	NA	NA	NA
ENSG00000248210	0	NA	NA	NA	NA	NA
ENSG00000234828	0.344459775	0.000593511	0.034996334	0.016959244	0.986469129	NA
ENSG00000250905	0	NA	NA	NA	NA	NA
ENSG00000251482	0	NA	NA	NA	NA	NA
ENSG00000202331	0	NA	NA	NA	NA	NA
ENSG00000207121	0	NA	NA	NA	NA	NA
ENSG00000250704	0	NA	NA	NA	NA	NA
ENSG00000170390	3.986983331	-0.069251979	0.104252209	-0.664273492	0.506515283	NA
ENSG00000238721	0	NA	NA	NA	NA	NA
ENSG00000248521	0	NA	NA	NA	NA	NA
ENSG00000249690	0.298453632	-0.01509241	0.030740078	-0.4909685	0.623448727	NA
ENSG00000181541	0.323900703	-0.018749938	0.034229166	-0.547776667	0.583845262	NA
ENSG00000221235	0	NA	NA	NA	NA	NA
ENSG00000183432	2.141949731	-0.013273191	0.085843677	-0.15462049	0.877120516	NA
ENSG00000252451	0	NA	NA	NA	NA	NA
ENSG00000235606	0	NA	NA	NA	NA	NA
ENSG00000201264	0.812699294	-0.010976801	0.050912889	-0.215599653	0.829299826	NA
ENSG00000208797	0	NA	NA	NA	NA	NA
ENSG00000270681	3.168911475	-0.151657829	0.098244739	-1.543673786	0.12266738	NA
ENSG00000249012	0	NA	NA	NA	NA	NA
ENSG00000189099	0.169785887	0.007156764	0.028678533	0.249551268	0.802934389	NA
ENSG00000250350	0	NA	NA	NA	NA	NA
ENSG00000252544	0	NA	NA	NA	NA	NA
ENSG00000270265	2.955058888	0.004904243	0.088865288	0.055187384	0.95598918	NA
ENSG00000251611	5.242415313	0.037977661	0.119726592	0.31720322	0.751089407	NA
ENSG00000221657	0	NA	NA	NA	NA	NA
ENSG00000253019	0	NA	NA	NA	NA	NA
ENSG00000251455	0.169785887	0.007156764	0.028678533	0.249551268	0.802934389	NA
ENSG00000249184	0	NA	NA	NA	NA	NA
ENSG00000249708	0	NA	NA	NA	NA	NA
ENSG00000249818	0	NA	NA	NA	NA	NA
ENSG00000248991	0.164933626	-0.006362426	0.028678533	-0.221853253	0.824428122	NA
ENSG00000251249	0	NA	NA	NA	NA	NA
ENSG00000253077	0	NA	NA	NA	NA	NA
ENSG00000245954	0	NA	NA	NA	NA	NA
ENSG00000250706	0	NA	NA	NA	NA	NA
ENSG00000251377	0	NA	NA	NA	NA	NA
ENSG00000266244	0	NA	NA	NA	NA	NA
ENSG00000244544	0	NA	NA	NA	NA	NA
ENSG00000270302	0	NA	NA	NA	NA	NA
ENSG00000270883	0.174673887	-0.006362426	0.028678533	-0.221853253	0.824428122	NA
ENSG00000270750	0.514245662	0.013279549	0.039712061	0.334395856	0.738080866	NA
ENSG00000270751	0	NA	NA	NA	NA	NA
ENSG00000264678	0	NA	NA	NA	NA	NA
ENSG00000243417	0	NA	NA	NA	NA	NA
ENSG00000240669	0	NA	NA	NA	NA	NA
ENSG00000170006	16.49033986	0.033582769	0.158422441	0.211982398	0.832120767	NA
ENSG00000248571	0	NA	NA	NA	NA	NA
ENSG00000250980	0.493686591	-0.012662641	0.041573135	-0.304587104	0.760680643	NA
ENSG00000252375	0	NA	NA	NA	NA	NA
ENSG00000249022	0.508389553	0.043738171	0.042120878	1.03839647	0.299085512	NA
ENSG00000252030	0	NA	NA	NA	NA	NA
ENSG00000201786	0	NA	NA	NA	NA	NA
ENSG00000213406	0.673323178	0.031661163	0.049569989	0.638716356	0.523007471	NA
ENSG00000263596	0	NA	NA	NA	NA	NA
ENSG00000243883	0	NA	NA	NA	NA	NA
ENSG00000250771	0.800230337	0.041371447	0.051262236	0.807055058	0.419634763	NA
ENSG00000248208	0.963040396	-0.050264352	0.055351866	-0.908087763	0.363831855	NA
ENSG00000137462	17.26138774	-0.177154375	0.163677617	-1.08233721	0.279102717	NA
ENSG00000249309	0.493686591	-0.012662641	0.041573135	-0.304587104	0.760680643	NA
ENSG00000252181	0	NA	NA	NA	NA	NA
ENSG00000264137	0	NA	NA	NA	NA	NA
ENSG00000249200	0	NA	NA	NA	NA	NA
ENSG00000250609	0	NA	NA	NA	NA	NA
ENSG00000200350	0	NA	NA	NA	NA	NA
ENSG00000248611	0.149226816	-0.006362426	0.028678533	-0.221853253	0.824428122	NA
ENSG00000171564	0.182887793	0.007156764	0.028678533	0.249551268	0.802934389	NA
ENSG00000171560	0	NA	NA	NA	NA	NA
ENSG00000171557	0.174673887	-0.006362426	0.028678533	-0.221853253	0.824428122	NA
ENSG00000249074	0	NA	NA	NA	NA	NA
ENSG00000249041	0	NA	NA	NA	NA	NA
ENSG00000249692	0	NA	NA	NA	NA	NA
ENSG00000222582	0	NA	NA	NA	NA	NA
ENSG00000252604	0	NA	NA	NA	NA	NA
ENSG00000250538	0.792140223	-0.037033109	0.050631025	-0.731431141	0.46451585	NA
ENSG00000185149	4.192855287	-0.072407256	0.110100549	-0.657646637	0.51076522	NA
ENSG00000250910	0.347821418	0.000597533	0.035113437	0.017017217	0.986422881	NA
ENSG00000249924	0	NA	NA	NA	NA	NA
ENSG00000250205	0	NA	NA	NA	NA	NA
ENSG00000250398	0	NA	NA	NA	NA	NA
ENSG00000271606	0	NA	NA	NA	NA	NA
ENSG00000249247	0	NA	NA	NA	NA	NA
ENSG00000249770	0	NA	NA	NA	NA	NA
ENSG00000248748	0	NA	NA	NA	NA	NA
ENSG00000248548	0	NA	NA	NA	NA	NA
ENSG00000249127	0	NA	NA	NA	NA	NA
ENSG00000249698	0	NA	NA	NA	NA	NA
ENSG00000248420	0	NA	NA	NA	NA	NA
ENSG00000249386	0	NA	NA	NA	NA	NA
ENSG00000251223	0	NA	NA	NA	NA	NA
ENSG00000248907	0	NA	NA	NA	NA	NA
ENSG00000251407	0	NA	NA	NA	NA	NA
ENSG00000251244	0	NA	NA	NA	NA	NA
ENSG00000164116	0	NA	NA	NA	NA	NA
ENSG00000260244	0	NA	NA	NA	NA	NA
ENSG00000256394	0	NA	NA	NA	NA	NA
ENSG00000151790	0.47312752	-0.035170948	0.038795137	-0.906581364	0.36462822	NA
ENSG00000256043	11.70723717	-0.066092902	0.147799162	-0.44718049	0.654744747	NA
ENSG00000249013	0.164933626	-0.006362426	0.028678533	-0.221853253	0.824428122	NA
ENSG00000221189	0	NA	NA	NA	NA	NA
ENSG00000251511	0	NA	NA	NA	NA	NA
ENSG00000251283	0	NA	NA	NA	NA	NA
ENSG00000249479	0	NA	NA	NA	NA	NA
ENSG00000248912	0	NA	NA	NA	NA	NA
ENSG00000248629	0	NA	NA	NA	NA	NA
ENSG00000250622	0	NA	NA	NA	NA	NA
ENSG00000252350	0	NA	NA	NA	NA	NA
ENSG00000252524	0	NA	NA	NA	NA	NA
ENSG00000109738	4.621396763	-0.206930573	0.114101683	-1.813562845	0.069745055	NA
ENSG00000199859	0	NA	NA	NA	NA	NA
ENSG00000120251	0	NA	NA	NA	NA	NA
ENSG00000249819	0	NA	NA	NA	NA	NA
ENSG00000263738	0	NA	NA	NA	NA	NA
ENSG00000234111	0	NA	NA	NA	NA	NA
ENSG00000221618	0	NA	NA	NA	NA	NA
ENSG00000249275	0.174673887	-0.006362426	0.028678533	-0.221853253	0.824428122	NA
ENSG00000200521	0	NA	NA	NA	NA	NA
ENSG00000249627	0	NA	NA	NA	NA	NA
ENSG00000250475	0	NA	NA	NA	NA	NA
ENSG00000164125	1.505577697	0.104481847	0.070752221	1.476728868	0.139748331	NA
ENSG00000248429	0.169785887	0.007156764	0.028678533	0.249551268	0.802934389	NA
ENSG00000251073	0	NA	NA	NA	NA	NA
ENSG00000250604	0	NA	NA	NA	NA	NA
ENSG00000251429	3.54895879	0.093011339	0.096634811	0.962503445	0.335796774	NA
ENSG00000171509	2.781501495	-0.036097043	0.089810128	-0.401926192	0.687738346	NA
ENSG00000199634	0	NA	NA	NA	NA	NA
ENSG00000248387	0	NA	NA	NA	NA	NA
ENSG00000249901	0	NA	NA	NA	NA	NA
ENSG00000271817	0	NA	NA	NA	NA	NA
ENSG00000206703	0	NA	NA	NA	NA	NA
ENSG00000164123	0	NA	NA	NA	NA	NA
ENSG00000221314	0	NA	NA	NA	NA	NA
ENSG00000248988	0.339607513	-0.019318266	0.03473871	-0.556102001	0.578141127	NA
ENSG00000249367	0	NA	NA	NA	NA	NA
ENSG00000206978	0	NA	NA	NA	NA	NA
ENSG00000266377	0	NA	NA	NA	NA	NA
ENSG00000264105	0	NA	NA	NA	NA	NA
ENSG00000216089	0	NA	NA	NA	NA	NA
ENSG00000248552	0	NA	NA	NA	NA	NA
ENSG00000250180	0	NA	NA	NA	NA	NA
ENSG00000251979	0	NA	NA	NA	NA	NA
ENSG00000250488	0	NA	NA	NA	NA	NA
ENSG00000250997	0	NA	NA	NA	NA	NA
ENSG00000249425	0	NA	NA	NA	NA	NA
ENSG00000242635	0	NA	NA	NA	NA	NA
ENSG00000221362	0	NA	NA	NA	NA	NA
ENSG00000249568	0	NA	NA	NA	NA	NA
ENSG00000168843	2.605301251	0.004601718	0.092294657	0.049858982	0.960234764	NA
ENSG00000249419	0	NA	NA	NA	NA	NA
ENSG00000251253	0	NA	NA	NA	NA	NA
ENSG00000248396	0	NA	NA	NA	NA	NA
ENSG00000248431	0	NA	NA	NA	NA	NA
ENSG00000251123	0	NA	NA	NA	NA	NA
ENSG00000250027	2.061724365	-0.031922599	0.07736406	-0.412628274	0.679878983	NA
ENSG00000250547	0	NA	NA	NA	NA	NA
ENSG00000164129	14.76135338	-0.349842079	0.157897058	-2.215633923	0.026716584	NA
ENSG00000227283	0	NA	NA	NA	NA	NA
ENSG00000151005	0.174673887	-0.006362426	0.028678533	-0.221853253	0.824428122	NA
ENSG00000264535	0.488798591	0.013885534	0.038995696	0.356078624	0.721781685	NA
ENSG00000273449	4.06110548	0.032760415	0.109052438	0.300409744	0.763864632	NA
ENSG00000253001	0	NA	NA	NA	NA	NA
ENSG00000177803	5.243364636	-0.038307436	0.115439229	-0.331840711	0.740009542	NA
ENSG00000250746	13.60334794	0.078775812	0.156732321	0.502613704	0.615235892	NA
ENSG00000251162	0	NA	NA	NA	NA	NA
ENSG00000223037	0	NA	NA	NA	NA	NA
ENSG00000248162	0	NA	NA	NA	NA	NA
